Filament Name,Filament Material,Filament Link,Filament Color,Filament Color Image Link,Filament Color Hex,Link to Filament TDS
"The Filament PETG CF 1.75mm GREEN 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-green-1kg","GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Green_PETG_CF_0.jpg?v=1749680947",Not Available,Not Available
"The Filament PETG CF 1.75mm GREY 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-grey-1kg","GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Grey_PETG_CF_1.jpg?v=1749680941",Not Available,Not Available
"The Filament PETG CF 1.75mm PURPLE 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-purple-1kg","PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Purple_PETG_CF_0.jpg?v=1749680935",Not Available,Not Available
"The Filament PETG CF 1.75mm RED 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-red-1kg","RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Red_PETG_CF_0.jpg?v=1749680929",Not Available,Not Available
"The Filament PETG CF 1.75mm BLUE 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-blue-1kg","BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Blue_PETG_CF_0.jpg?v=1749680924",Not Available,Not Available
"The Filament PETG CF 1.75mm BLACK 1kg","The  PETG CF","https://ca.spectrumfilaments.com/products/the-filament-petg-cf-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Black_PETG_CF_0.jpg?v=1749680918",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm GREEN 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-green-1kg","GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Green_PLA_CF_0_826f34ff-62e3-4417-8974-9065f1c251a0.jpg?v=1749680913",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm GREY 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-grey-1kg","GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Grey_PLA_CF_0_8c9e2fbb-0585-47bd-925d-857b7d3ff494.jpg?v=1749680907",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm PURPLE 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-purple-1kg","PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Purple_PLA_CF_0_34eabeba-01ac-415a-9d4c-b8548281915d.jpg?v=1749680901",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm VIOLET 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-violet-1kg","VIOLET","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Violet_PLA_CF_0_80d62782-1d9c-4cf7-bc85-b8bdf14911ea.jpg?v=1749680895",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm RED 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-red-1kg","RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Red_PLA_CF_0_9342043c-35c6-48d1-aa50-d3c51c32689a.jpg?v=1749680889",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm BLUE 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-blue-1kg","BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Blue_PLA_CF_0_688c31d7-0d1f-49d5-85c1-74791fb3e2d0.jpg?v=1749680884",Not Available,Not Available
"The Filament ReFill PLA CF 1.75mm BLACK 1kg","The   PLA CF","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-cf-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Black_PLA_CF_0_1d31504c-2078-4c8d-89b7-240de0ba543c.jpg?v=1749680877",Not Available,Not Available
"The Filament PLA CF 1.75mm GREEN 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-green-1kg","GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Green_PLA_CF_0.jpg?v=1749680872",Not Available,Not Available
"The Filament PLA CF 1.75mm GREY 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-grey-1kg","GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Grey_PLA_CF_0.jpg?v=1749680866",Not Available,Not Available
"The Filament PLA CF 1.75mm PURPLE 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-purple-1kg","PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Purple_PLA_CF_0.jpg?v=1749680860",Not Available,Not Available
"The Filament PLA CF 1.75mm VIOLET 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-violet-1kg","VIOLET","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Violet_PLA_CF_0.jpg?v=1749680854",Not Available,Not Available
"The Filament PLA CF 1.75mm RED 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-red-1kg","RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Red_PLA_CF_0.jpg?v=1749680848",Not Available,Not Available
"The Filament PLA CF 1.75mm BLUE 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-blue-1kg","BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Blue_PLA_CF_0.jpg?v=1749680842",Not Available,Not Available
"The Filament PLA CF 1.75mm BLACK 1kg","The  PLA CF","https://ca.spectrumfilaments.com/products/the-filament-pla-cf-1-75mm-black-1kg","BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Black_PLA_CF_0.jpg?v=1749680837",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm QUANTUM PURPLE 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-quantum-purple-1kg","QUANTUM PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Quantum_Purptle_PLA_HS_0_a31d0f08-1e3e-4b3a-8e3c-659520c43bf6.jpg?v=1749680831",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm MOSS GREEN 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-moss-green-1kg","MOSS GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Moss_Green_PLA_HS_0_c227cf38-3101-4131-a06f-838f8c7ddb29.jpg?v=1749680824",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm GRID BEIGE 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-grid-beige-1kg","GRID BEIGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Grid_Beige_PLA_HS_0_def504bc-7d00-40ab-99cf-c8ab85f00c74.jpg?v=1749680819",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm PURE ORANGE 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-pure-orange-1kg","PURE ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Pure_Orange_PLA_HS_0_389cb2b1-d847-446c-b3b2-c1e61fbd27eb.jpg?v=1749680812",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm TUSCANY YELLOW 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-tuscany-yellow-1kg","TUSCANY YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Tuscany_Yellow_PLA_HS_0_f3e43dca-d343-4bde-99d9-0bf9065ade53.jpg?v=1749680807",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm ENERGY GREEN 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-energy-green-1kg","ENERGY GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Energy_Green_PLA_HS_0_93411774-4d4a-4efc-ba40-38c2e9f0f6fd.jpg?v=1749680801",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm FIRE RED 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-fire-red-1kg","FIRE RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Fire_Red_PLA_HS_0_b6dd5931-4dc4-4fba-b80c-b62ecbfd2f91.jpg?v=1749680795",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm WINTER BLUE 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-winter-blue-1kg","WINTER BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Winter_Blue_PLA_HS_0_3c9e9c53-5fec-4d6d-9c91-2110d855cdce.jpg?v=1749680786",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm MIRAGE GREY 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-mirage-grey-1kg","MIRAGE GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Mirage_Grey_PLA_HS_0_6327fcdd-8eff-4376-b9a7-07570130df38.jpg?v=1749680780",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm MOSS GREY 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-moss-grey-1kg","MOSS GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Moss_Grey_PLA_HS_0_3c22417a-bf09-4a0b-b36f-24b89338ff61.jpg?v=1749680775",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm TRAFFIC WHITE 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-traffic-white-1kg","TRAFFIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Traffic_White_PLA_HS_0_465d9f3f-0294-4a92-be43-2e4df99c87a3.jpg?v=1749680769",Not Available,Not Available
"The Filament ReFill PLA HS 1.75mm MIDNIGHT BLACK 1kg","The   PLA HS","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-hs-1-75mm-midnight-black-1kg","MIDNIGHT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Midnight_Black_PLA_HS_0_c3356f33-a32f-4f0b-b3fb-ec0f28e39254.jpg?v=1749680762",Not Available,Not Available
"The Filament ReFill PETG 1.75mm TRANSPARENT RED 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-transparent-red-1kg","TRANSPARENT RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Transparent_Red_PETG_0_5b23396b-5b41-4ce5-a20c-d98b8d56d4e0.jpg?v=1749680756",Not Available,Not Available
"The Filament ReFill PETG 1.75mm TRANSPARENT BLUE 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-transparent-blue-1kg","TRANSPARENT BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Transparent_Blue_PETG_0_f49df604-03aa-4766-a0c2-0ec68415c791.jpg?v=1749680750",Not Available,Not Available
"The Filament ReFill PETG 1.75mm PLASMA PURPLE 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-plasma-purple-1kg","PLASMA PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Plasma_Purple_PETG_0_ef22e03f-709e-4bdc-9d97-dcdaa5c76494.jpg?v=1749680744",Not Available,Not Available
"The Filament ReFill PETG 1.75mm STRAWBERRY PINK 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-strawberry-pink-1kg","STRAWBERRY PINK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Strawberry_Pink_PETG_0_31e3c9c3-adeb-4bbd-876d-600871480149.jpg?v=1749680738",Not Available,Not Available
"The Filament ReFill PETG 1.75mm MACHINERY ORANGE 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-machinery-orange-1kg","MACHINERY ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Machinery_Orange_PETG_0_cde25313-d16c-4932-8c5d-c92617da9df3.jpg?v=1749680732",Not Available,Not Available
"The Filament ReFill PETG 1.75mm SORBET YELLOW 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-sorbet-yellow-1kg","SORBET YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Sorbet_Yellow_PETG_0_3b1f3668-e15c-4318-8041-8d5aefcfbbc6.jpg?v=1749680726",Not Available,Not Available
"The Filament ReFill PETG 1.75mm CIRCUIT GREEN 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-circuit-green-1kg","CIRCUIT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Circuit_Green_PETG_0_d3d7079d-e578-43ce-a63a-3b58db18da07.jpg?v=1749680719",Not Available,Not Available
"The Filament ReFill PETG 1.75mm SILVER ALUMINIUM 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-silver-aluminium-1kg","SILVER ALUMINIUM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Silver_Aluminium_PETG_0_9c0e43bd-e5e5-4b88-94e9-21641a0283b6.jpg?v=1749680713",Not Available,Not Available
"The Filament ReFill PETG 1.75mm TECHNICAL RED 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-technical-red-1kg","TECHNICAL RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Technical_Red_PETG_0_dbb49af5-29ea-493d-95cf-398a5044bee7.jpg?v=1749680706",Not Available,Not Available
"The Filament ReFill PETG 1.75mm PERFORMANCE BLUE 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-performance-blue-1kg","PERFORMANCE BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Performance_Blue_PETG_0_51dfc5ab-f405-4303-9b01-c7346a4dd181.jpg?v=1749680700",Not Available,Not Available
"The Filament ReFill PETG 1.75mm CLOUD GREY 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-cloud-grey-1kg","CLOUD GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Cloud_Grey_PETG_0_35ec6620-2685-411d-9c43-1747c556025e.jpg?v=1749680694",Not Available,Not Available
"The Filament ReFill PETG 1.75mm BASALT GREY 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-basalt-grey-1kg","BASALT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Basalt_Grey_PETG_0_dd2327de-72de-42dc-afef-1eb90c31d739.jpg?v=1749680688",Not Available,Not Available
"The Filament ReFill PETG 1.75mm SNOW WHITE 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-snow-white-1kg","SNOW WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Snow_White_PETG_0_6ba4b56d-fb0f-4c9b-bbaa-4873a92a9702.jpg?v=1749680682",Not Available,Not Available
"The Filament ReFill PETG 1.75mm MIDNIGHT BLACK 1kg","The   PETG","https://ca.spectrumfilaments.com/products/the-filament-refill-petg-1-75mm-midnight-black-1kg","MIDNIGHT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Midnight_Black_PETG_0_b9d10089-06c2-48ce-8441-1a3b4eacd23d.jpg?v=1749680676",Not Available,Not Available
"The Filament ReFill PLA 1.75mm PLASMA PURPLE 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-plasma-purple-1kg","PLASMA PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Plasma_Purple_PLA_0_e2cbaf24-91c8-4a36-8412-dc95f9d697c1.jpg?v=1749680670",Not Available,Not Available
"The Filament ReFill PLA 1.75mm STRAWBERRY PINK 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-strawberry-pink-1kg","STRAWBERRY PINK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Strawberry_Pink_PLA_0_3e9cc444-3678-408e-9b1f-9cf9b3cddaa0.jpg?v=1749680664",Not Available,Not Available
"The Filament ReFill PLA 1.75mm MACHINERY ORANGE 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-machinery-orange-1kg","MACHINERY ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Machinery_Orange_PLA_0_9336373c-45e7-4ca6-be0c-c4a4ebd219d2.jpg?v=1749680658",Not Available,Not Available
"The Filament ReFill PLA 1.75mm SORBET YELLOW 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-sorbet-yellow-1kg","SORBET YELLOW","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Sorbet_Yellow_PLA_0_ae07785c-97f9-48b1-a354-6ad063f4512a.jpg?v=1749680652",Not Available,Not Available
"The Filament ReFill PLA 1.75mm BISON BROWN 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-bison-brown-1kg","BISON BROWN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Bison_Brown_PLA_0_8d905193-020e-49cd-845b-bb52017324f6.jpg?v=1749680644",Not Available,Not Available
"The Filament ReFill PLA 1.75mm WOOD ASH 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-wood-ash-1kg","WOOD ASH","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Wood_Ash_PLA_0_b0a6d092-6e45-43db-8ac1-753739ff0991.jpg?v=1749680637",Not Available,Not Available
"The Filament ReFill PLA 1.75mm SKY BLUE 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-sky-blue-1kg","SKY BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Sky_Blue_PLA_0_d5bdad82-faba-4ff7-83d6-ed29958780d3.jpg?v=1749680631",Not Available,Not Available
"The Filament ReFill PLA 1.75mm CIRCUIT GREEN 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-circuit-green-1kg","CIRCUIT GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Circuit_Green_PLA_0_0bfcd07f-ca67-4ea3-b7a6-4acd126b9a6d.jpg?v=1749680625",Not Available,Not Available
"The Filament ReFill PLA 1.75mm SILVER ALUMINIUM 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-silver-aluminium-1kg","SILVER ALUMINIUM","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Silver_Aluminium_PLA_0_4e1c81ca-eb81-46f2-89ce-9592240fdc5a.jpg?v=1749680620",Not Available,Not Available
"The Filament ReFill PLA 1.75mm TECHNICAL RED 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-technical-red-1kg","TECHNICAL RED","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Technical_Red_PLA_0_3d37049c-5ae4-4a4a-8a9a-cae91055f315.jpg?v=1749680614",Not Available,Not Available
"The Filament ReFill PLA 1.75mm PERFORMANCE BLUE 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-performance-blue-1kg","PERFORMANCE BLUE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Performance_Blue_PLA_0_cdedfc9f-d73e-49dd-9805-9d02d241119e.jpg?v=1749680608",Not Available,Not Available
"The Filament ReFill PLA 1.75mm CLOUD GREY 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-cloud-grey-1kg","CLOUD GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Cloud_Grey_PLA_0_a829f24c-d7f8-418c-909b-b27847bbdbef.jpg?v=1749680602",Not Available,Not Available
"The Filament ReFill PLA 1.75mm BASALT GREY 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-basalt-grey-1kg","BASALT GREY","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Basalt_Grey_PLA_0_815881f8-2ba3-465c-a174-ed4598b89cc7.jpg?v=1749680596",Not Available,Not Available
"The Filament ReFill PLA 1.75mm TRAFFIC WHITE 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-traffic-white-1kg","TRAFFIC WHITE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Traffic_White_PLA_0_8fa63244-0840-40cb-a0e8-ca0204aea635.jpg?v=1749680590",Not Available,Not Available
"The Filament ReFill PLA 1.75mm MIDNIGHT BLACK 1kg","The   PLA","https://ca.spectrumfilaments.com/products/the-filament-refill-pla-1-75mm-midnight-black-1kg","MIDNIGHT BLACK","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Midnight_Black_PLA_0_a1a7ea02-644e-4a12-af60-a91bfd5af8b2.jpg?v=1749680585",Not Available,Not Available
"The Filament PLA HS 1.75mm QUANTUM PURPLE 1kg","The  PLA HS","https://ca.spectrumfilaments.com/products/the-filament-pla-hs-1-75mm-quantum-purple-1kg","QUANTUM PURPLE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Quantum_Purptle_PLA_HS_0.jpg?v=1749680579",Not Available,Not Available
"The Filament PLA HS 1.75mm MOSS GREEN 1kg","The  PLA HS","https://ca.spectrumfilaments.com/products/the-filament-pla-hs-1-75mm-moss-green-1kg","MOSS GREEN","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Moss_Green_PLA_HS_0.jpg?v=1749680572",Not Available,Not Available
"The Filament PLA HS 1.75mm GRID BEIGE 1kg","The  PLA HS","https://ca.spectrumfilaments.com/products/the-filament-pla-hs-1-75mm-grid-beige-1kg","GRID BEIGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Grid_Beige_PLA_HS_0.jpg?v=1749680566",Not Available,Not Available
"The Filament PLA HS 1.75mm PURE ORANGE 1kg","The  PLA HS","https://ca.spectrumfilaments.com/products/the-filament-pla-hs-1-75mm-pure-orange-1kg","PURE ORANGE","https://cdn.shopify.com/s/files/1/0912/5042/6226/files/The_Filament_Pure_Orange_PLA_HS_0.jpg?v=1749680560",Not Available,Not Available
